pitcher,game_date,BF,SO,BBA,HA,Outs,opp_team,season_year,opp_k_pct,Target_SO_Over_4_5,Target_Outs_Over_15_5,Target_HA_Over_4_5,Target_BBA_Over_1_5,rolling_5_BF,rolling_5_BBA,rolling_5_HA,rolling_5_Outs,rolling_3_SO,rolling_5_SO,rolling_10_SO,K_pct,rolling_3_K_pct,rolling_5_K_pct,rolling_10_K_pct
664062,2023-05-30,24,2,2,3,18,WSH,2023,0.1951,0,1,0,1,20.4,1.6,2.8,15.8,4.333333333333333,4.4,3.8333333333333335,0.08333333333333333,0.22434875066454016,0.21772613351560718,0.19425895741685215
664062,2023-06-06,24,5,3,5,15,CIN,2023,0.2485,1,0,1,1,21.0,1.6,2.4,16.6,3.0,4.2,3.5714285714285716,0.20833333333333334,0.1410154173312068,0.2058213716108453,0.1784124396906352
664062,2023-06-13,23,6,2,2,18,CWS,2023,0.2462,1,1,0,1,21.4,2.2,2.8,16.0,3.6666666666666665,4.0,3.75,0.2608695652173913,0.15782828282828285,0.19294258373205742,0.18215255139597245
664062,2023-06-18,25,7,2,6,16,SF,2023,0.2516,1,1,1,1,22.4,2.4,2.8,16.6,4.333333333333333,4.0,4.0,0.28,0.18417874396135267,0.178449830108869,0.190898886265019
664062,2023-06-25,19,3,1,5,13,HOU,2023,0.2043,0,0,1,0,23.6,2.2,3.8,16.8,6.0,4.8,4.3,0.15789473684210525,0.2497342995169082,0.20287088274044796,0.1998089976385171
664062,2023-07-02,21,3,3,6,11,KC,2023,0.2392,0,0,1,1,23.0,2.0,4.2,16.0,5.333333333333333,4.6,4.5,0.14285714285714285,0.2329214340198322,0.19808619374523265,0.20790616363041994
664062,2023-07-07,26,5,1,7,18,LAA,2023,0.2564,1,1,1,0,22.4,2.2,4.8,14.6,4.333333333333333,4.8,4.5,0.19230769230769232,0.19358395989974939,0.20999095564999454,0.20790616363041994
664062,2023-07-15,14,3,1,2,11,NYM,2023,0.2263,0,0,0,0,22.8,1.8,5.2,15.2,3.6666666666666665,4.8,4.4,0.21428571428571427,0.16435319066898013,0.20678582744486634,0.19986420558846188
664062,2023-07-21,19,6,3,2,14,TEX,2023,0.2308,1,0,0,1,21.0,1.6,5.2,13.8,3.6666666666666665,4.2,4.1,0.3157894736842105,0.18315018315018317,0.19746905725853092,0.18795944368369996
664062,2023-07-26,24,5,3,7,13,TOR,2023,0.2174,1,0,1,1,19.8,1.8,4.4,13.4,4.666666666666667,4.0,4.4,0.20833333333333334,0.24079429342587236,0.20462695199537304,0.2037489173679105
664062,2023-08-02,20,3,2,5,13,ATH,2023,0.2582,0,0,1,1,20.8,2.2,4.8,13.4,4.666666666666667,4.4,4.5,0.15,0.24613617376775274,0.21471467129361868,0.20640043251942566
664062,2023-08-07,23,3,1,9,13,SD,2023,0.2197,0,0,1,0,20.6,2.0,4.6,13.8,4.666666666666667,4.4,4.6,0.13043478260869565,0.22470760233918127,0.2161432427221901,0.2130670991860923
664062,2023-08-12,21,6,0,3,18,COL,2023,0.2631,1,1,0,0,20.0,2.0,5.0,12.8,3.6666666666666665,4.0,4.4,0.2857142857142857,0.16292270531400965,0.20376866078239075,0.20527724411362852
664062,2023-08-18,22,2,4,8,10,MIA,2023,0.222,0,0,1,1,21.4,1.8,5.2,14.2,4.0,4.6,4.4,0.09090909090909091,0.18871635610766044,0.21805437506810507,0.20776171616331798
664062,2025-04-30,24,9,0,6,18,MIA,2025,0.2128,1,1,1,0,22.0,2.0,6.4,13.4,3.6666666666666665,3.8,3.9,0.375,0.16901938641069073,0.17307829851308112,0.18885262525422708
664062,2025-05-06,20,8,2,4,15,MIA,2025,0.2128,1,0,0,1,22.0,1.4,6.2,14.4,5.666666666666667,4.6,4.5,0.4,0.2505411255411255,0.20641163184641448,0.21056315157001654
664062,2025-05-11,19,4,2,3,14,AZ,2025,0.217,0,0,0,1,22.0,1.4,6.0,14.8,6.333333333333333,5.6,5.0,0.21052631578947367,0.28863636363636364,0.25641163184641447,0.23627743728430226
664062,2025-05-18,21,3,5,4,12,LAA,2025,0.2824,0,0,0,1,21.2,1.6,4.8,15.0,7.0,5.8,4.9,0.14285714285714285,0.32850877192982453,0.2724299384825701,0.23809929963248044
664062,2025-05-24,23,4,3,7,12,NYM,2025,0.2233,0,0,1,1,21.2,2.6,5.0,13.8,5.0,5.2,4.9,0.17391304347826086,0.25112781954887214,0.2438585099111415,0.23095644248962327
664062,2025-05-30,26,4,3,6,16,NYY,2025,0.2467,0,1,1,1,21.4,2.4,4.8,14.2,3.6666666666666665,5.6,4.7,0.15384615384615385,0.17576550070829242,0.2604593004249755,0.2167687994690283
664062,2025-06-04,20,6,3,3,13,NYM,2025,0.2233,1,0,0,1,21.8,3.0,4.8,13.8,3.6666666666666665,4.6,4.6,0.3,0.15687211339385249,0.21622853119420626,0.21132008152031037
664192,2023-04-27,23,3,2,5,16,WSH,2023,0.1951,0,1,1,1,21.0,2.0,4.0,15.0,9.0,9.0,9.0,0.13043478260869565,0.42857142857142855,0.42857142857142855,0.42857142857142855
664192,2023-05-03,17,1,0,5,12,DET,2023,0.2503,0,0,1,0,22.0,2.0,4.5,15.5,6.0,6.0,6.0,0.058823529411764705,0.2795031055900621,0.2795031055900621,0.2795031055900621
664192,2023-05-07,19,4,3,4,12,COL,2023,0.2631,0,0,0,1,20.333333333333332,1.3333333333333333,4.666666666666667,14.333333333333334,4.333333333333333,4.333333333333333,4.333333333333333,0.21052631578947367,0.20594324686396295,0.20594324686396295,0.20594324686396295
664192,2023-08-18,23,5,2,4,17,STL,2023,0.2213,1,1,0,1,20.0,1.75,4.5,13.75,2.6666666666666665,4.25,4.25,0.21739130434782608,0.13326154260331133,0.20708901409534064,0.20708901409534064
664192,2023-09-13,26,2,3,5,18,AZ,2023,0.214,0,1,1,1,20.6,1.8,4.4,14.4,3.3333333333333335,4.4,4.4,0.07692307692307693,0.16224704984968816,0.20914947214583773,0.20914947214583773
664192,2023-09-19,24,5,2,6,14,MIA,2023,0.222,1,0,1,1,21.6,2.0,4.6,15.0,3.6666666666666665,3.0,4.0,0.20833333333333334,0.1682802323534589,0.1388198018161674,0.18711173960871094
664192,2023-09-27,25,3,2,7,16,MIA,2023,0.222,0,1,1,1,21.8,2.0,4.8,14.6,4.0,3.4,4.142857142857143,0.12,0.1675492382014121,0.15439951196109494,0.19014339585508555
664192,2024-05-15,21,2,4,5,12,PHI,2024,0.2354,0,0,1,1,23.4,2.4,5.2,15.4,3.3333333333333335,3.8,4.0,0.09523809523809523,0.1350854700854701,0.166634806078742,0.18137547137319987
664192,2024-09-30,25,5,4,3,18,ATL,2024,0.2513,1,1,0,1,23.8,2.6,5.4,15.4,3.3333333333333335,3.4,3.7777777777777777,0.2,0.1411904761904762,0.14357716196846632,0.17180465180263269
664285,2023-04-10,25,5,5,3,17,PIT,2023,0.2464,1,1,0,1,28.0,1.0,8.0,19.0,9.0,9.0,9.0,0.2,0.32142857142857145,0.32142857142857145,0.32142857142857145
664285,2023-04-16,24,7,2,4,18,TEX,2023,0.2308,1,1,0,1,26.5,3.0,5.5,18.0,7.0,7.0,7.0,0.2916666666666667,0.26071428571428573,0.26071428571428573,0.26071428571428573
664285,2023-04-22,29,9,0,8,21,ATL,2023,0.2142,1,1,1,0,25.666666666666668,2.6666666666666665,5.0,18.0,7.0,7.0,7.0,0.3103448275862069,0.271031746031746,0.271031746031746,0.271031746031746
664285,2023-04-28,25,3,0,8,17,PHI,2023,0.2466,0,1,1,0,26.5,2.0,5.75,18.75,7.0,7.5,7.5,0.12,0.26733716475095787,0.2808600164203613,0.2808600164203613
664285,2023-05-03,19,8,2,5,12,SF,2023,0.2516,1,0,1,1,26.2,1.6,6.2,18.4,6.333333333333333,6.6,6.6,0.42105263157894735,0.24067049808429122,0.24868801313628902,0.24868801313628902
664285,2023-05-09,27,12,0,3,24,LAA,2023,0.2564,1,1,0,0,24.4,1.8,5.6,17.0,6.666666666666667,6.4,6.833333333333333,0.4444444444444444,0.28379915305505143,0.2686128251663642,0.27741544954339875
664285,2023-05-15,21,8,2,7,12,CHC,2023,0.2307,1,0,1,1,24.8,0.8,5.6,18.4,7.666666666666667,7.8,7.571428571428571,0.38095238095238093,0.3284990253411306,0.31750171405525307,0.3012767345292624
664285,2023-05-21,29,7,0,4,25,ATH,2023,0.2582,1,1,0,0,24.2,0.8,6.2,17.2,9.333333333333334,8.0,7.625,0.2413793103448276,0.41548315232525757,0.3353588569123959,0.3112361903321522
664285,2023-05-27,25,5,3,4,18,ATH,2023,0.2582,1,1,0,1,24.2,0.8,5.4,18.0,9.0,7.6,7.555555555555555,0.2,0.35559204524721766,0.32156575346412003,0.303474314778005
664285,2023-06-02,24,7,1,5,17,LAA,2023,0.2564,1,1,1,0,24.2,1.4,4.6,18.2,6.666666666666667,8.0,7.3,0.2916666666666667,0.27411056376573617,0.33756575346412004,0.29312688330020453
664285,2023-06-08,23,5,4,4,14,TOR,2023,0.2174,1,0,0,1,25.2,1.2,4.6,19.2,6.333333333333333,7.8,7.1,0.21739130434782608,0.24434865900383143,0.31168856048166393,0.290150692824014
664285,2023-06-14,26,6,0,5,21,WSH,2023,0.1951,1,1,1,0,24.4,2.0,4.8,17.2,5.666666666666667,6.4,7.1,0.23076923076923078,0.2363526570048309,0.26627793246234027,0.29188982325879664
664285,2023-06-20,27,9,1,4,22,NYM,2023,0.2263,1,1,0,0,25.4,1.6,4.4,19.0,6.0,6.0,7.0,0.3333333333333333,0.24660906726124118,0.23624130242571023,0.2858000796690531
664285,2023-06-27,28,6,3,8,17,STL,2023,0.2213,1,1,1,1,25.0,1.8,4.4,18.4,6.666666666666667,6.4,7.0,0.21428571428571427,0.26049795615013005,0.2546321070234113,0.2880989302437657
664285,2023-07-08,25,6,2,5,18,SEA,2023,0.2659,1,1,1,1,25.6,1.8,5.2,18.2,7.0,6.6,7.3,0.24,0.2594627594627595,0.2574892498805542,0.29752750167233716
664285,2023-07-15,27,13,2,7,18,LAA,2023,0.2564,1,1,1,1,25.8,2.0,5.2,18.4,7.0,6.4,7.1,0.48148148148148145,0.2625396825396825,0.24715591654722088,0.2794222385144424
664285,2023-07-21,24,4,2,6,15,ATH,2023,0.2582,0,0,1,1,26.6,1.6,5.8,19.2,8.333333333333334,8.0,7.2,0.16666666666666666,0.31192239858906523,0.29997395197395194,0.28312594221814613
664285,2023-07-26,20,1,2,8,9,TEX,2023,0.2308,0,0,1,1,26.2,2.0,6.0,18.0,7.666666666666667,7.6,6.8,0.05,0.29604938271604936,0.28715343915343916,0.26169737078957467
664285,2023-08-01,26,7,1,0,25,CLE,2023,0.1942,1,1,0,0,24.8,2.2,6.8,15.4,6.0,6.0,6.2,0.2692307692307692,0.23271604938271603,0.23048677248677246,0.24255943975509195
