batter,game_date,PA,AB,H,HR,SO,TB,Target_HR,Target_Hit,Target_TB_Over_1_5,Target_SO,rolling_10_PA,rolling_10_AB,rolling_10_H,rolling_10_HR,rolling_10_SO,rolling_10_TB
444482,2023-09-06,4,4,2,0,1,3,0,1,1,1,2.3,2.2,0.7,0.0,0.5,1.0
444482,2023-09-09,6,5,1,0,2,1,0,1,0,1,2.5,2.5,0.8,0.0,0.6,1.1
444482,2023-09-10,2,1,0,0,0,0,0,0,0,0,2.9,2.8,0.9,0.0,0.7,1.2
444482,2023-09-12,3,3,0,0,1,0,0,0,0,1,2.8,2.6,0.8,0.0,0.7,1.1
444482,2023-09-13,1,1,0,0,1,0,0,0,0,1,2.7,2.5,0.5,0.0,0.8,0.7
444482,2023-09-16,2,2,0,0,0,0,0,0,0,0,2.6,2.4,0.5,0.0,0.9,0.7
444482,2023-09-17,4,4,0,0,1,0,0,0,0,1,2.5,2.3,0.5,0.0,0.8,0.7
444482,2023-09-19,4,4,1,0,0,2,0,1,1,0,2.8,2.6,0.5,0.0,0.8,0.7
444482,2023-09-20,4,4,0,0,2,0,0,0,0,1,2.9,2.7,0.4,0.0,0.8,0.6
444482,2023-09-22,1,1,0,0,0,0,0,0,0,0,3.1,2.9,0.4,0.0,0.9,0.6
444482,2023-09-23,4,4,1,0,1,2,0,1,1,1,3.1,2.9,0.4,0.0,0.8,0.6
444482,2023-09-24,1,1,0,0,1,0,0,0,0,1,3.1,2.9,0.3,0.0,0.8,0.5
444482,2023-09-26,6,6,1,0,2,1,0,1,0,1,2.6,2.5,0.2,0.0,0.7,0.4
444482,2023-09-27,5,4,2,0,0,4,0,1,1,0,3.0,3.0,0.3,0.0,0.9,0.5
444482,2023-09-28,4,4,0,0,0,0,0,0,0,0,3.2,3.1,0.5,0.0,0.8,0.9
444482,2023-09-29,3,3,0,0,0,0,0,0,0,0,3.5,3.4,0.5,0.0,0.7,0.9
444482,2023-09-30,3,3,2,0,0,3,0,1,1,0,3.6,3.5,0.5,0.0,0.7,0.9
444482,2023-10-01,1,1,1,0,0,1,0,1,0,0,3.5,3.4,0.7,0.0,0.6,1.2
444482,2023-10-07,2,2,1,0,1,2,0,1,1,1,3.2,3.1,0.7,0.0,0.6,1.1
444482,2023-10-09,2,2,0,0,0,0,0,0,0,0,3.0,2.9,0.8,0.0,0.5,1.3
444482,2023-10-11,1,1,0,0,0,0,0,0,0,0,3.1,3.0,0.8,0.0,0.5,1.3
444482,2024-03-16,4,3,1,0,2,1,0,1,0,1,2.8,2.7,0.7,0.0,0.4,1.1
444482,2024-03-20,3,3,0,0,0,0,0,0,0,0,3.1,2.9,0.8,0.0,0.5,1.2
444482,2024-03-22,4,4,4,1,0,7,1,1,1,0,2.8,2.6,0.7,0.0,0.3,1.1
444482,2024-03-24,3,2,1,0,0,1,0,1,0,0,2.7,2.6,0.9,0.1,0.3,1.4
444482,2024-05-22,1,1,0,0,1,0,0,0,0,1,2.6,2.4,1.0,0.1,0.3,1.5
444482,2024-05-23,4,4,3,0,0,3,0,1,1,0,2.4,2.2,1.0,0.1,0.4,1.5
444482,2024-05-24,1,1,0,0,1,0,0,0,0,1,2.5,2.3,1.1,0.1,0.4,1.5
444482,2024-05-25,4,4,0,0,3,0,0,0,0,1,2.5,2.3,1.0,0.1,0.5,1.4
444482,2024-05-26,2,1,0,0,1,0,0,0,0,1,2.7,2.5,0.9,0.1,0.7,1.2
444482,2024-05-27,1,1,0,0,0,0,0,0,0,0,2.7,2.4,0.9,0.1,0.8,1.2
444482,2024-05-31,1,1,0,0,0,0,0,0,0,0,2.7,2.4,0.9,0.1,0.8,1.2
444482,2024-06-03,1,1,0,0,0,0,0,0,0,0,2.4,2.2,0.8,0.1,0.6,1.1
444482,2024-06-04,1,1,0,0,0,0,0,0,0,0,2.2,2.0,0.8,0.1,0.6,1.1
444482,2024-06-05,3,3,0,0,0,0,0,0,0,0,1.9,1.7,0.4,0.0,0.6,0.4
444482,2024-06-06,2,2,1,0,0,1,0,1,0,0,1.9,1.8,0.3,0.0,0.6,0.3
444482,2024-06-07,5,4,0,0,0,0,0,0,0,0,2.0,1.9,0.4,0.0,0.5,0.4
444482,2024-06-08,5,3,3,0,0,5,0,1,1,0,2.1,1.9,0.1,0.0,0.5,0.1
444482,2024-06-09,4,3,1,0,1,1,0,1,0,1,2.5,2.1,0.4,0.0,0.4,0.6
444482,2024-06-11,1,1,0,0,0,0,0,0,0,0,2.5,2.0,0.5,0.0,0.2,0.7
444482,2024-06-14,1,1,0,0,0,0,0,0,0,0,2.4,2.0,0.5,0.0,0.1,0.7
444482,2024-06-15,1,1,0,0,1,0,0,0,0,1,2.4,2.0,0.5,0.0,0.1,0.7
444482,2024-06-16,3,3,1,0,0,1,0,1,0,0,2.4,2.0,0.5,0.0,0.2,0.7
444482,2024-06-17,1,1,1,0,0,1,0,1,0,0,2.6,2.2,0.6,0.0,0.2,0.8
444482,2024-06-18,3,2,0,0,2,0,0,0,0,1,2.6,2.2,0.7,0.0,0.2,0.9
444482,2024-06-20,4,3,0,0,0,0,0,0,0,0,2.6,2.1,0.7,0.0,0.4,0.9
444482,2024-06-21,2,1,0,0,0,0,0,0,0,0,2.8,2.2,0.6,0.0,0.4,0.8
444482,2024-06-22,3,3,1,0,0,1,0,1,0,0,2.5,1.9,0.6,0.0,0.4,0.8
444482,2024-06-23,4,4,0,0,1,0,0,0,0,1,2.3,1.9,0.4,0.0,0.4,0.4
444482,2024-06-24,1,1,0,0,0,0,0,0,0,0,2.3,2.0,0.3,0.0,0.4,0.3
444482,2024-06-28,1,1,0,0,1,0,0,0,0,1,2.3,2.0,0.3,0.0,0.4,0.3
444482,2024-06-29,1,1,1,0,0,1,0,1,0,0,2.3,2.0,0.3,0.0,0.5,0.3
444482,2024-06-30,1,1,0,0,0,0,0,0,0,0,2.3,2.0,0.4,0.0,0.4,0.4
444482,2024-07-03,4,4,1,1,1,4,1,1,1,1,2.1,1.8,0.3,0.0,0.4,0.3
444482,2024-07-04,3,3,1,0,1,1,0,1,0,1,2.4,2.1,0.3,0.1,0.5,0.6
444482,2024-07-05,3,3,2,0,0,3,0,1,1,0,2.4,2.2,0.4,0.1,0.4,0.7
444482,2024-07-06,1,1,1,0,0,1,0,1,0,0,2.3,2.2,0.6,0.1,0.4,1.0
444482,2024-07-07,2,2,0,0,1,0,0,0,0,1,2.2,2.2,0.7,0.1,0.4,1.1
444482,2024-07-09,3,3,1,0,1,1,0,1,0,1,2.1,2.1,0.6,0.1,0.5,1.0
444482,2024-07-10,4,4,1,0,0,1,0,1,0,0,2.0,2.0,0.7,0.1,0.5,1.1
444482,2024-07-12,3,3,0,0,1,0,0,0,0,1,2.3,2.3,0.8,0.1,0.5,1.2
444482,2024-07-13,4,4,3,0,0,4,0,1,1,0,2.5,2.5,0.8,0.1,0.5,1.2
444482,2024-07-14,1,1,0,0,0,0,0,0,0,0,2.8,2.8,1.0,0.1,0.5,1.5
444482,2024-07-19,3,3,0,0,0,0,0,0,0,0,2.8,2.8,1.0,0.1,0.5,1.5
444482,2024-07-20,4,3,2,1,0,5,1,1,1,0,2.7,2.7,0.9,0.0,0.4,1.1
444482,2024-07-21,4,3,0,0,2,0,0,0,0,1,2.8,2.7,1.0,0.1,0.3,1.5
444482,2024-07-24,1,1,0,0,0,0,0,0,0,0,2.9,2.7,0.8,0.1,0.5,1.2
444482,2024-07-26,4,4,0,0,3,0,0,0,0,1,2.9,2.7,0.7,0.1,0.5,1.1
444482,2024-07-27,5,5,1,0,2,1,0,1,0,1,3.1,2.9,0.7,0.1,0.7,1.1
444482,2024-07-28,4,4,2,0,0,2,0,1,1,0,3.3,3.1,0.7,0.1,0.8,1.1
444482,2024-07-30,4,4,0,0,2,0,0,0,0,1,3.3,3.1,0.8,0.1,0.8,1.2
444482,2024-08-03,3,3,0,0,0,0,0,0,0,0,3.4,3.2,0.8,0.1,0.9,1.2
444482,2024-08-04,3,2,1,1,0,4,1,1,1,0,3.3,3.1,0.5,0.1,0.9,0.8
444482,2024-08-06,3,3,1,0,0,1,0,1,0,0,3.5,3.2,0.6,0.2,0.9,1.2
444482,2024-08-07,3,1,0,0,0,0,0,0,0,0,3.5,3.2,0.7,0.2,0.9,1.3
444482,2024-08-08,4,4,2,1,1,5,1,1,1,1,3.4,3.0,0.5,0.1,0.9,0.8
444482,2024-08-09,3,3,1,0,1,1,0,1,0,1,3.4,3.1,0.7,0.2,0.8,1.3
444482,2024-08-10,4,4,3,0,1,5,0,1,1,1,3.6,3.3,0.8,0.2,0.9,1.4
444482,2024-08-11,4,4,1,0,2,2,0,1,1,1,3.6,3.3,1.1,0.2,0.7,1.9
444482,2024-08-12,2,2,0,0,0,0,0,0,0,0,3.5,3.2,1.1,0.2,0.7,2.0
444482,2024-08-13,3,3,2,1,1,5,1,1,1,1,3.3,3.0,0.9,0.2,0.7,1.8
444482,2024-08-14,4,4,2,1,0,5,1,1,1,0,3.2,2.9,1.1,0.3,0.6,2.3
444482,2024-08-16,4,3,2,0,1,3,0,1,1,1,3.3,3.0,1.3,0.4,0.6,2.8
444482,2024-08-17,4,3,0,0,0,0,0,0,0,0,3.4,3.1,1.4,0.3,0.7,2.7
444482,2024-08-18,4,4,1,0,1,2,0,1,1,1,3.5,3.1,1.3,0.3,0.7,2.6
444482,2024-08-19,3,3,0,0,0,0,0,0,0,0,3.6,3.4,1.4,0.3,0.8,2.8
444482,2024-08-20,4,4,1,0,0,1,0,1,0,0,3.5,3.3,1.2,0.2,0.7,2.3
444482,2024-08-21,3,3,1,0,1,1,0,1,0,1,3.6,3.4,1.2,0.2,0.6,2.3
444482,2024-08-22,4,3,2,0,1,2,0,1,1,1,3.5,3.3,1.0,0.2,0.6,1.9
444482,2024-08-23,4,3,2,0,0,2,0,1,1,0,3.5,3.2,1.1,0.2,0.5,1.9
444482,2024-08-24,1,1,0,0,1,0,0,0,0,1,3.7,3.3,1.3,0.2,0.5,2.1
444482,2024-08-25,1,1,0,0,0,0,0,0,0,0,3.5,3.1,1.1,0.1,0.5,1.6
444482,2024-08-26,4,4,1,0,0,2,0,1,1,0,3.2,2.8,0.9,0.0,0.5,1.1
444482,2024-08-27,4,4,1,0,1,1,0,1,0,1,3.2,2.9,0.8,0.0,0.4,1.0
444482,2024-08-28,3,3,1,0,0,1,0,1,0,0,3.2,3.0,0.9,0.0,0.5,1.1
444482,2024-08-29,3,2,0,0,0,0,0,0,0,0,3.1,2.9,0.9,0.0,0.4,1.0
444482,2024-08-30,3,3,2,1,1,5,1,1,1,1,3.1,2.8,0.9,0.0,0.4,1.0
444482,2024-08-31,4,4,0,0,0,0,0,0,0,0,3.0,2.7,1.0,0.1,0.5,1.4
444482,2024-09-01,5,4,1,0,1,1,0,1,0,1,3.1,2.8,0.9,0.1,0.4,1.3
444482,2024-09-02,3,3,0,0,1,0,0,0,0,1,3.2,2.9,0.8,0.1,0.4,1.2
444482,2024-09-04,1,0,0,0,0,0,0,0,0,0,3.1,2.9,0.6,0.1,0.5,1.0
444482,2024-09-07,4,3,1,0,1,1,0,1,0,1,3.1,2.8,0.6,0.1,0.4,1.0
444482,2024-09-08,1,0,0,0,0,0,0,0,0,0,3.4,3.0,0.7,0.1,0.5,1.1
444482,2024-09-11,1,1,0,0,0,0,0,0,0,0,3.1,2.6,0.6,0.1,0.5,0.9
444482,2024-09-13,3,3,0,0,2,0,0,0,0,1,2.8,2.3,0.5,0.1,0.4,0.8
444482,2024-09-15,4,4,2,0,1,2,0,1,1,1,2.8,2.3,0.4,0.1,0.6,0.7
444482,2024-09-17,1,1,0,0,1,0,0,0,0,1,2.9,2.5,0.6,0.1,0.7,0.9
444482,2024-09-21,4,4,2,1,1,6,1,1,1,1,2.7,2.3,0.4,0.0,0.7,0.4
444482,2024-09-22,3,3,0,0,1,0,0,0,0,1,2.7,2.3,0.6,0.1,0.8,1.0
444482,2024-09-25,1,1,0,0,0,0,0,0,0,0,2.5,2.2,0.5,0.1,0.8,0.9
444482,2024-09-26,2,1,0,0,0,0,0,0,0,0,2.3,2.0,0.5,0.1,0.7,0.9
444482,2024-09-27,3,3,2,0,0,2,0,1,1,0,2.4,2.1,0.5,0.1,0.7,0.9
444482,2024-09-28,4,3,1,0,2,1,0,1,0,1,2.3,2.1,0.6,0.1,0.6,1.0
444482,2024-09-29,4,4,0,0,3,0,0,0,0,1,2.6,2.4,0.7,0.1,0.8,1.1
444482,2024-10-05,1,1,0,0,0,0,0,0,0,0,2.9,2.7,0.7,0.1,1.1,1.1
444482,2024-10-06,2,2,1,1,0,4,1,1,1,0,2.7,2.5,0.7,0.1,0.9,1.1
444482,2024-10-08,3,3,1,0,1,2,0,1,1,1,2.5,2.3,0.6,0.2,0.8,1.3
444482,2024-10-09,4,4,2,0,0,2,0,1,1,0,2.7,2.5,0.7,0.2,0.8,1.5
444482,2024-10-11,3,3,0,0,0,0,0,0,0,0,2.7,2.5,0.7,0.1,0.7,1.1
444489,2023-07-06,1,1,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,1.0,0.0
444489,2023-07-08,4,4,1,1,1,4,1,1,1,1,1.5,1.5,0.0,0.0,0.5,0.0
444489,2023-07-09,4,4,2,0,1,2,0,1,1,1,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333
446334,2023-04-03,4,4,2,1,1,5,1,1,1,1,2.0,2.0,0.0,0.0,2.0,0.0
446334,2023-04-07,4,3,3,1,0,7,1,1,1,0,3.0,3.0,1.0,0.5,1.5,2.5
446334,2023-04-10,4,3,1,0,0,1,0,1,0,0,3.3333333333333335,3.0,1.6666666666666667,0.6666666666666666,1.0,4.0
446334,2023-04-11,4,4,0,0,1,0,0,0,0,1,3.5,3.0,1.5,0.5,0.75,3.25
446334,2023-04-14,4,3,1,0,0,1,0,1,0,0,3.6,3.2,1.2,0.4,0.8,2.6
446334,2023-04-15,4,4,0,0,2,0,0,0,0,1,3.6666666666666665,3.1666666666666665,1.1666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335
446334,2023-04-18,5,5,2,0,2,2,0,1,1,1,3.7142857142857144,3.2857142857142856,1.0,0.2857142857142857,0.8571428571428571,2.0
446334,2023-04-22,2,2,0,0,0,0,0,0,0,0,3.875,3.5,1.125,0.25,1.0,2.0
446334,2023-04-23,4,3,0,0,1,0,0,0,0,1,3.6666666666666665,3.3333333333333335,1.0,0.2222222222222222,0.8888888888888888,1.7777777777777777
446334,2023-04-24,3,3,0,0,1,0,0,0,0,1,3.7,3.3,0.9,0.2,0.9,1.6
446334,2023-04-26,4,4,1,0,3,1,0,1,0,1,3.8,3.4,0.9,0.2,0.8,1.6
446334,2023-04-28,2,2,0,0,1,0,0,0,0,1,3.8,3.4,0.8,0.1,1.0,1.2
446334,2023-04-29,5,5,0,0,2,0,0,0,0,1,3.6,3.3,0.5,0.0,1.1,0.5
446334,2023-04-30,3,2,1,1,0,4,1,1,1,0,3.7,3.5,0.4,0.0,1.3,0.4
446334,2023-05-02,2,2,0,0,0,0,0,0,0,0,3.6,3.3,0.5,0.1,1.2,0.8
446334,2023-05-03,3,3,0,0,0,0,0,0,0,0,3.4,3.2,0.4,0.1,1.2,0.7
446334,2023-05-06,3,2,0,0,2,0,0,0,0,1,3.3,3.1,0.4,0.1,1.0,0.7
446334,2023-05-08,4,4,1,0,2,1,0,1,0,1,3.1,2.8,0.2,0.1,1.0,0.5
446334,2023-05-09,4,4,3,1,0,7,1,1,1,0,3.3,3.0,0.3,0.1,1.2,0.6
446334,2023-05-10,1,1,0,0,1,0,0,0,0,1,3.3,3.1,0.6,0.2,1.1,1.3
446334,2023-05-12,4,4,1,1,2,4,1,1,1,1,3.1,2.9,0.6,0.2,1.1,1.3
446334,2023-05-13,2,2,0,0,2,0,0,0,0,1,3.1,2.9,0.6,0.3,1.0,1.6
446334,2023-05-16,4,4,0,0,4,0,0,0,0,1,3.1,2.9,0.6,0.3,1.1,1.6
446334,2023-05-23,3,3,1,0,1,2,0,1,1,1,3.0,2.8,0.6,0.3,1.3,1.6
446334,2023-05-24,3,2,1,1,1,4,1,1,1,1,3.0,2.9,0.6,0.2,1.4,1.4
446334,2023-05-26,2,2,0,0,1,0,0,0,0,1,3.1,2.9,0.7,0.3,1.5,1.8
446334,2023-05-30,3,3,1,1,0,4,1,1,1,0,3.0,2.8,0.7,0.3,1.6,1.8
446334,2023-06-01,1,1,0,0,0,0,0,0,0,0,3.0,2.9,0.8,0.4,1.4,2.2
446334,2023-06-03,4,4,1,1,1,4,1,1,1,1,2.7,2.6,0.7,0.4,1.2,2.1
446334,2023-06-07,5,5,2,0,1,4,0,1,1,1,2.7,2.6,0.5,0.4,1.3,1.8
446334,2023-06-11,3,1,0,0,1,0,0,0,0,1,3.1,3.0,0.7,0.4,1.3,2.2
446334,2023-06-12,4,3,1,1,1,4,1,1,1,1,3.0,2.7,0.6,0.3,1.2,1.8
446334,2023-06-14,3,3,2,0,1,3,0,1,1,1,3.2,2.8,0.7,0.4,1.1,2.2
446334,2023-06-20,4,4,1,0,1,1,0,1,0,1,3.1,2.7,0.9,0.4,0.8,2.5
446334,2023-06-23,4,3,1,1,1,4,1,1,1,1,3.2,2.8,0.9,0.4,0.8,2.4
446334,2023-06-25,3,2,0,0,0,0,0,0,0,0,3.3,2.9,0.9,0.4,0.8,2.4
446334,2023-06-27,4,3,2,1,1,5,1,1,1,1,3.4,2.9,0.9,0.4,0.7,2.4
446334,2023-06-29,4,4,2,0,2,2,0,1,1,1,3.5,2.9,1.0,0.4,0.8,2.5
446334,2023-06-30,4,3,1,0,2,1,0,1,0,1,3.8,3.2,1.2,0.4,1.0,2.7
446334,2023-07-02,3,2,0,0,1,0,0,0,0,1,3.8,3.1,1.2,0.3,1.1,2.4
446334,2023-07-04,1,0,0,0,0,0,0,0,0,0,3.6,2.8,1.0,0.3,1.1,2.0
446334,2023-07-05,3,3,0,0,2,0,0,0,0,1,3.4,2.7,1.0,0.3,1.0,2.0
446334,2023-07-07,4,4,0,0,2,0,0,0,0,1,3.3,2.7,0.9,0.2,1.1,1.6
446334,2023-07-14,3,3,2,0,1,2,0,1,1,1,3.4,2.8,0.7,0.2,1.2,1.3
446334,2023-07-15,1,1,0,0,0,0,0,0,0,0,3.3,2.7,0.8,0.2,1.2,1.4
446334,2023-07-16,4,3,0,0,1,0,0,0,0,1,3.0,2.5,0.7,0.1,1.1,1.0
446334,2023-07-19,4,3,0,0,2,0,0,0,0,1,3.1,2.6,0.7,0.1,1.2,1.0
446334,2023-07-22,3,3,1,0,1,2,0,1,1,1,3.1,2.6,0.5,0.0,1.3,0.5
446334,2023-07-23,4,4,0,0,2,0,0,0,0,1,3.0,2.5,0.4,0.0,1.2,0.5
446334,2023-07-24,1,1,1,0,0,2,0,1,1,0,3.0,2.6,0.3,0.0,1.2,0.4
446334,2023-07-25,3,3,1,0,2,1,0,1,0,1,2.8,2.5,0.4,0.0,1.1,0.6
446334,2023-08-21,3,3,1,0,1,1,0,1,0,1,3.0,2.8,0.5,0.0,1.3,0.7
446334,2023-08-24,4,3,0,0,1,0,0,0,0,1,3.0,2.8,0.6,0.0,1.2,0.8
446334,2023-08-27,4,3,1,0,0,1,0,1,0,0,3.0,2.7,0.6,0.0,1.1,0.8
446334,2023-08-28,1,1,0,0,0,0,0,0,0,0,3.1,2.7,0.5,0.0,1.0,0.7
446334,2023-08-29,4,4,1,0,2,1,0,1,0,1,3.1,2.7,0.5,0.0,1.0,0.7
446334,2023-08-30,1,1,0,0,1,0,0,0,0,1,3.1,2.8,0.6,0.0,1.1,0.8
446334,2023-09-01,3,2,0,0,2,0,0,0,0,1,2.8,2.6,0.6,0.0,1.0,0.8
446334,2023-09-03,4,3,1,0,1,1,0,1,0,1,2.8,2.5,0.5,0.0,1.1,0.6
446334,2023-09-05,4,4,0,0,2,0,0,0,0,1,2.8,2.4,0.6,0.0,1.0,0.7
446334,2023-09-06,4,4,1,0,1,1,0,1,0,1,3.1,2.7,0.5,0.0,1.2,0.5
446334,2023-09-09,2,2,1,0,0,1,0,1,0,0,3.2,2.8,0.5,0.0,1.1,0.5
446334,2023-09-11,3,2,1,0,1,1,0,1,0,1,3.1,2.7,0.5,0.0,1.0,0.5
446334,2023-09-13,4,4,0,0,0,0,0,0,0,0,3.0,2.6,0.6,0.0,1.0,0.6
446334,2023-09-15,3,3,0,0,1,0,0,0,0,1,3.0,2.7,0.5,0.0,1.0,0.5
446334,2023-09-16,1,0,0,0,0,0,0,0,0,0,3.2,2.9,0.5,0.0,1.1,0.5
446334,2023-09-24,3,3,1,0,1,1,0,1,0,1,2.9,2.5,0.4,0.0,0.9,0.4
446334,2023-09-30,3,2,1,0,0,1,0,1,0,0,3.1,2.7,0.5,0.0,0.9,0.5
446334,2023-10-01,4,3,0,0,1,0,0,0,0,1,3.1,2.7,0.6,0.0,0.7,0.6
446334,2023-10-03,4,4,1,0,1,1,0,1,0,1,3.1,2.7,0.5,0.0,0.7,0.5
446334,2023-10-04,4,4,0,0,2,0,0,0,0,1,3.1,2.7,0.6,0.0,0.6,0.6
446334,2023-10-07,5,4,1,0,0,2,0,1,1,0,3.1,2.7,0.5,0.0,0.7,0.5
446334,2023-10-09,4,3,1,0,2,1,0,1,0,1,3.4,2.9,0.5,0.0,0.7,0.6
446334,2023-10-11,3,3,0,0,3,0,0,0,0,1,3.5,3.0,0.5,0.0,0.8,0.6
446334,2023-10-16,2,2,1,0,1,1,0,1,0,1,3.4,2.9,0.5,0.0,1.1,0.6
446334,2023-10-17,3,2,0,0,1,0,0,0,0,1,3.3,2.8,0.6,0.0,1.1,0.7
446334,2023-10-19,2,2,0,0,0,0,0,0,0,0,3.5,3.0,0.6,0.0,1.2,0.7
446334,2023-10-20,4,3,0,0,1,0,0,0,0,1,3.4,2.9,0.5,0.0,1.1,0.6
446334,2023-10-21,4,3,0,0,2,0,0,0,0,1,3.5,3.0,0.4,0.0,1.2,0.5
446334,2023-10-23,3,3,1,0,2,2,0,1,1,1,3.5,3.0,0.4,0.0,1.3,0.5
446334,2023-10-24,3,3,0,0,2,0,0,0,0,1,3.4,2.9,0.4,0.0,1.4,0.6
446334,2023-10-27,4,4,1,0,2,1,0,1,0,1,3.3,2.8,0.4,0.0,1.4,0.6
446334,2023-10-28,2,2,1,0,0,1,0,1,0,0,3.2,2.8,0.4,0.0,1.6,0.5
446334,2023-10-30,2,2,0,0,1,0,0,0,0,1,3.0,2.7,0.4,0.0,1.4,0.5
446334,2023-11-01,3,3,1,0,1,2,0,1,1,1,2.9,2.6,0.4,0.0,1.2,0.5
453568,2023-04-02,4,4,1,0,1,1,0,1,0,1,3.0,2.0,1.0,0.0,0.0,2.0
453568,2023-04-03,4,4,0,0,0,0,0,0,0,0,3.5,3.0,1.0,0.0,0.5,1.5
453568,2023-04-04,1,1,0,0,0,0,0,0,0,0,3.6666666666666665,3.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,1.0
453568,2023-04-06,4,3,0,0,0,0,0,0,0,0,3.0,2.75,0.5,0.0,0.25,0.75
453568,2023-04-07,4,4,2,0,0,2,0,1,1,0,3.2,2.8,0.4,0.0,0.2,0.6
453568,2023-04-08,5,4,1,0,0,1,0,1,0,0,3.3333333333333335,3.0,0.6666666666666666,0.0,0.16666666666666666,0.8333333333333334
453568,2023-04-09,5,5,2,0,0,2,0,1,1,0,3.5714285714285716,3.142857142857143,0.7142857142857143,0.0,0.14285714285714285,0.8571428571428571
453568,2023-04-10,4,3,1,0,1,1,0,1,0,1,3.75,3.375,0.875,0.0,0.125,1.0
453568,2023-04-12,4,3,2,0,0,3,0,1,1,0,3.7777777777777777,3.3333333333333335,0.8888888888888888,0.0,0.2222222222222222,1.0
453568,2023-04-14,4,3,1,0,1,1,0,1,0,1,3.8,3.3,1.0,0.0,0.2,1.2
453568,2023-04-15,4,3,0,0,1,0,0,0,0,1,3.9,3.4,1.0,0.0,0.3,1.1
453568,2023-04-16,4,4,0,0,3,0,0,0,0,1,3.9,3.3,0.9,0.0,0.3,1.0
453568,2023-04-17,4,3,0,0,0,0,0,0,0,0,3.9,3.3,0.9,0.0,0.6,1.0
453568,2023-04-18,5,3,2,0,0,4,0,1,1,0,4.2,3.5,0.9,0.0,0.6,1.0
453568,2023-04-19,4,3,0,0,1,0,0,0,0,1,4.3,3.5,1.1,0.0,0.6,1.4
453568,2023-04-21,4,3,1,0,0,1,0,1,0,0,4.3,3.4,0.9,0.0,0.7,1.2
453568,2023-04-22,5,3,0,0,0,0,0,0,0,0,4.2,3.3,0.9,0.0,0.7,1.2
453568,2023-04-23,5,5,2,0,1,2,0,1,1,1,4.2,3.1,0.7,0.0,0.7,1.0
453568,2023-04-24,5,4,0,0,1,0,0,0,0,1,4.3,3.3,0.8,0.0,0.7,1.1
453568,2023-04-25,5,5,2,1,1,6,1,1,1,1,4.4,3.4,0.6,0.0,0.8,0.8
453568,2023-04-26,4,3,1,0,1,1,0,1,0,1,4.5,3.6,0.7,0.1,0.8,1.3
453568,2023-04-28,4,4,1,0,1,1,0,1,0,1,4.5,3.6,0.8,0.1,0.8,1.4
453568,2023-04-29,3,3,0,0,0,0,0,0,0,0,4.5,3.6,0.9,0.1,0.6,1.5
453568,2023-04-30,5,3,2,0,0,3,0,1,1,0,4.4,3.6,0.9,0.1,0.6,1.5
453568,2023-05-03,5,4,1,1,0,4,1,1,1,0,4.4,3.6,0.9,0.1,0.6,1.4
453568,2023-05-04,5,5,2,0,1,2,0,1,1,1,4.5,3.7,1.0,0.2,0.5,1.8
453568,2023-05-05,5,5,0,0,0,0,0,0,0,0,4.6,3.9,1.1,0.2,0.6,1.9
453568,2023-05-06,5,3,0,0,1,0,0,0,0,1,4.6,4.1,1.1,0.2,0.6,1.9
453568,2023-05-08,4,4,1,0,1,2,0,1,1,1,4.6,3.9,0.9,0.2,0.6,1.7
453568,2023-05-09,5,4,2,0,1,2,0,1,1,1,4.5,3.9,1.0,0.2,0.6,1.9
453568,2023-05-10,2,1,1,0,0,1,0,1,0,0,4.5,3.8,1.0,0.1,0.6,1.5
453568,2023-05-12,3,3,1,0,0,1,0,1,0,0,4.3,3.6,1.0,0.1,0.5,1.5
453568,2023-05-14,4,4,2,0,0,3,0,1,1,0,4.2,3.5,1.0,0.1,0.4,1.5
453568,2023-05-15,5,5,1,0,2,3,0,1,1,1,4.3,3.6,1.2,0.1,0.4,1.8
453568,2023-05-16,4,4,1,0,0,1,0,1,0,0,4.3,3.8,1.1,0.1,0.6,1.8
453568,2023-05-17,5,3,0,0,1,0,0,0,0,1,4.2,3.8,1.1,0.0,0.6,1.5
453568,2023-05-19,4,4,1,0,0,2,0,1,1,0,4.2,3.6,0.9,0.0,0.6,1.3
453568,2023-05-20,4,4,2,0,1,3,0,1,1,1,4.1,3.5,1.0,0.0,0.6,1.5
453568,2023-05-22,4,4,1,0,2,1,0,1,0,1,4.0,3.6,1.2,0.0,0.6,1.8
453568,2023-05-23,4,4,1,0,0,2,0,1,1,0,4.0,3.6,1.2,0.0,0.7,1.7
453568,2023-05-24,4,3,1,0,2,3,0,1,1,1,3.9,3.6,1.1,0.0,0.6,1.7
453568,2023-05-25,1,1,1,0,0,1,0,1,0,0,4.1,3.8,1.1,0.0,0.8,1.9
453568,2023-05-26,4,4,2,1,1,5,1,1,1,1,3.9,3.6,1.1,0.0,0.8,1.9
453568,2023-05-27,5,5,1,0,0,2,0,1,1,0,3.9,3.6,1.1,0.1,0.9,2.1
453568,2023-05-28,4,4,2,1,0,5,1,1,1,0,3.9,3.6,1.1,0.1,0.7,2.0
453568,2023-06-01,5,5,1,0,0,1,0,1,0,0,3.9,3.6,1.2,0.2,0.7,2.4
